N_Illesi,N_Feriti,N_Morti,UnixDate,LAT,LNG
2,0,0,1070053200.0,45.678841,9.650206
1,1,0,1070043300.0,45.690552,9.630627
2,0,0,1070032500.0,45.694593,9.688577
2,1,0,1070041800.0,45.694692,9.688204
0,0,0,1070016300.0,45.696307,9.669766
2,0,0,1070031000.0,45.686580,9.663025
1,1,0,1070049000.0,45.703433,9.677602
1,0,0,1070015400.0,45.694039,9.668448
0,1,0,1069950000.0,45.691144,9.674250
1,2,0,1069915500.0,45.683326,9.655675
3,0,0,1069948800.0,45.682072,9.678017
1,1,0,1069960200.0,45.695448,9.670903
1,0,0,1069912800.0,45.686580,9.663025
4,0,0,1069958700.0,45.712514,9.673843
2,0,0,1069920900.0,45.679598,9.693679
1,1,0,1069956900.0,45.672730,9.662170
3,0,0,1069862400.0,45.694902,9.669952
1,1,0,1069867200.0,45.701277,9.677500
2,1,0,1069863900.0,45.698138,9.671365
3,0,0,1069871100.0,45.675829,9.661059
1,1,0,1069871400.0,45.693159,9.642935
1,0,0,1069872300.0,45.694274,9.689763
4,0,0,1069836900.0,45.692721,9.696079
0,2,0,1069780500.0,45.683685,9.659724
0,2,0,1069762800.0,45.702127,9.678195
2,0,0,1069785000.0,45.692831,9.678831
3,0,0,1069755300.0,45.687980,9.667398
3,0,0,1069749000.0,45.691259,9.674992
2,0,0,1069794000.0,45.682285,9.678456
2,0,0,1069779600.0,45.685201,9.688475
1,1,0,1069785000.0,45.680394,9.661790
1,0,0,1069754400.0,45.691429,9.663612
3,0,0,1069674300.0,45.697165,9.676375
1,1,0,1069695000.0,45.683028,9.666247
1,1,0,1069713000.0,45.715088,9.701077
0,2,0,1069664700.0,45.682751,9.662164
3,0,0,1069689600.0,45.680257,9.672728
2,0,0,1069694700.0,45.702880,9.686136
2,1,0,1069698600.0,45.702726,9.677733
0,1,0,1069709700.0,45.683094,9.698700
2,0,0,1069688700.0,45.683684,9.659721
2,0,0,1069690800.0,45.690217,9.656928
1,1,0,1069692000.0,45.702229,9.681441
4,1,0,1069712400.0,45.686054,9.668762
10,4,0,1069606200.0,45.676409,9.685303
4,1,0,1069605000.0,45.696250,9.630935
2,0,0,1069625400.0,45.692396,9.672826
3,0,0,1069601700.0,45.675781,9.668571
2,0,0,1069502400.0,45.698310,9.681873
2,1,0,1069491900.0,45.695297,9.670075
3,1,0,1069525800.0,45.686054,9.668762
2,1,0,1069528500.0,45.677535,9.670589
3,0,0,1069536000.0,45.675825,9.661057
2,0,0,1069529400.0,45.704417,9.677679
2,1,0,1069509600.0,45.691092,9.701064
2,0,0,1069484400.0,45.688883,9.670336
2,0,0,1069496400.0,45.680645,9.676288
4,0,0,1069506300.0,45.686428,9.694882
1,2,0,1069451700.0,45.690307,9.670190
0,0,0,1069405200.0,45.694036,9.629184
1,0,0,1069417200.0,45.692743,9.669428
2,0,0,1069400700.0,45.692416,9.655700
2,0,0,1069408800.0,45.693954,9.673832
1,1,0,1069422900.0,45.695748,9.704659
0,4,0,1069434900.0,45.689113,9.645611
3,1,0,1069422600.0,45.688477,9.687972
2,0,0,1069424400.0,45.670867,9.675454
2,0,0,1069434900.0,45.685217,9.657405
1,1,0,1069445700.0,45.703596,9.683415
1,2,0,1069319400.0,45.687943,9.698749
3,0,0,1069333200.0,45.675586,9.669795
2,0,0,1069340400.0,45.694990,9.687080
1,1,0,1069348500.0,45.701285,9.680123
3,0,0,1069307700.0,45.675542,9.647963
1,1,0,1069232100.0,45.691085,9.690346
1,0,1,1069244280.0,45.700986,9.662346
2,0,0,1069233300.0,45.695972,9.653398
0,0,0,1069240200.0,45.695910,9.690521
2,0,0,1069228200.0,45.677123,9.667906
2,0,0,1069233000.0,45.697792,9.690336
3,0,0,1069261200.0,45.696340,9.668330
3,2,0,1069228500.0,45.695099,9.669737
4,0,0,1069138500.0,45.693159,9.642935
3,0,0,1069143900.0,45.693761,9.630723
1,1,0,1069151400.0,45.684630,9.673001
5,0,0,1069155900.0,45.695710,9.660541
3,0,0,1069177200.0,45.695158,9.693537
3,0,0,1069156800.0,45.675594,9.669827
2,1,0,1069102800.0,45.692396,9.672826
3,0,0,1069056900.0,45.693978,9.647254
0,1,0,1069072800.0,45.700565,9.664976
3,0,0,1069097400.0,45.690908,9.674472
1,1,0,1069054800.0,45.694094,9.709213
1,1,0,1069075800.0,45.714550,9.666227
1,1,0,1069089600.0,45.708295,9.674744
2,0,0,1069068900.0,45.688817,9.655940
1,1,0,1068938400.0,45.696368,9.675018
1,0,0,1068987000.0,45.674980,9.679667
6,1,0,1068996900.0,45.676304,9.663937
3,0,0,1068999000.0,45.692079,9.663727
1,0,0,1069002000.0,45.695111,9.647229
2,1,0,1068980400.0,45.675989,9.657205
2,0,0,1068988200.0,45.691852,9.672147
0,1,0,1068962400.0,45.715058,9.667782
3,0,0,1069018500.0,45.686961,9.662675
2,1,0,1069017000.0,45.689605,9.661300
0,3,0,1068917700.0,45.669894,9.639174
3,0,0,1068908400.0,45.689148,9.656052
3,0,0,1068917700.0,45.710306,9.682003
1,0,0,1068897600.0,45.695600,9.663500
6,1,0,1068793200.0,45.714088,9.623437
2,0,0,1068818400.0,45.704334,9.664363
2,0,0,1068798600.0,45.694507,9.678120
0,1,0,1068803400.0,45.686757,9.662512
2,0,0,1068811800.0,45.695973,9.660110
0,2,0,1068812400.0,45.700825,9.678563
1,1,0,1068810300.0,45.685762,9.660579
2,1,0,1068826500.0,45.693418,9.647293
1,1,0,1068832500.0,45.702922,9.678276
2,1,0,1068749100.0,45.693942,9.671075
1,1,0,1068759900.0,45.693522,9.692590
3,0,0,1068731700.0,45.701003,9.678292
4,0,0,1068747000.0,45.699063,9.660612
1,1,0,1068750000.0,45.686452,9.673317
1,1,0,1068721800.0,45.695756,9.659350
2,0,0,1068714000.0,45.689202,9.645886
1,0,0,1068707700.0,45.707136,9.678919
3,0,0,1068730800.0,45.679047,9.638515
1,1,0,1068746400.0,45.679238,9.639300
3,2,0,1068674700.0,45.685217,9.657405
1,1,0,1068633900.0,45.680727,9.680662
0,1,0,1068637500.0,45.690768,9.646857
5,1,0,1068647100.0,45.687512,9.712304
1,1,0,1068659400.0,45.693489,9.671582
2,0,0,1068635700.0,45.687829,9.666906
2,1,0,1068647100.0,45.693394,9.675309
3,0,0,1068627300.0,45.693688,9.628883
2,0,0,1068541560.0,45.695856,9.683931
2,0,0,1068559800.0,45.694592,9.688581
1,1,0,1068542100.0,45.693291,9.668404
2,0,0,1068543000.0,45.686054,9.668762
2,0,0,1068534000.0,45.702537,9.686851
3,1,0,1068486600.0,45.690364,9.660410
2,0,0,1068462900.0,45.693373,9.646497
2,0,0,1068474600.0,45.697907,9.676990
4,2,0,1068495600.0,45.689202,9.645886
2,0,0,1068479400.0,45.704134,9.694176
3,0,0,1068447300.0,45.707514,9.691038
1,1,0,1068462300.0,45.702332,9.677805
4,3,0,1068384900.0,45.689930,9.689202
3,2,0,1068396600.0,45.694384,9.693095
1,1,0,1068384600.0,45.686958,9.671577
4,0,0,1068333300.0,45.704596,9.657444
2,0,0,1068399000.0,45.687682,9.666477
3,0,0,1068388200.0,45.692429,9.639977
3,0,0,1068314400.0,45.683089,9.679760
1,2,0,1068289200.0,45.695748,9.704659
3,0,0,1068303600.0,45.695022,9.672377
4,0,0,1068302700.0,45.685734,9.674253
0,1,0,1068318000.0,45.673393,9.661631
2,1,0,1068321600.0,45.683102,9.698666
3,0,0,1068321900.0,45.679873,9.661708
2,0,0,1068278400.0,45.695476,9.673273
1,1,0,1068238800.0,45.690051,9.696008
2,0,0,1068217200.0,45.690552,9.630627
1,1,0,1068195600.0,45.686753,9.670104
2,0,0,1068210000.0,45.684990,9.662530
1,1,0,1068210000.0,45.670851,9.661143
2,0,0,1068145500.0,45.687337,9.671089
3,1,0,1068115800.0,45.683138,9.679830
0,0,0,1068124500.0,45.718288,9.651606
0,1,0,1068104100.0,45.694333,9.672362
1,0,0,1068021900.0,45.700387,9.657518
3,2,0,1068010800.0,45.690552,9.630627
3,0,0,1068051000.0,45.679706,9.669880
1,0,0,1068029100.0,45.697179,9.653828
1,1,0,1068051600.0,45.676270,9.665107
1,0,0,1068058200.0,45.692396,9.672826
3,0,0,1067937000.0,45.720273,9.659644
1,1,0,1067943300.0,45.691614,9.689644
2,0,0,1067950200.0,45.695901,9.677287
1,1,0,1067957100.0,45.704795,9.678999
1,2,0,1067965200.0,45.683940,9.662362
2,0,0,1067941800.0,45.688066,9.664873
4,2,0,1067930400.0,45.679322,9.644770
1,0,0,1067895000.0,45.702095,9.695917
2,0,0,1067877600.0,45.685142,9.657739
0,1,0,1067878800.0,45.694571,9.647213
2,1,0,1067881500.0,45.672729,9.662170
2,1,0,1067883300.0,45.688867,9.670294
3,0,0,1067853600.0,45.666583,9.639629
1,1,0,1067857200.0,45.686636,9.669938
1,1,0,1067844000.0,45.693636,9.651117
2,0,0,1067857800.0,45.715475,9.635820
1,1,0,1067858100.0,45.695856,9.683931
2,0,0,1067868000.0,45.691089,9.674174
4,0,0,1067870700.0,45.689241,9.656002
2,0,0,1067686200.0,45.691434,9.695297
0,1,0,1067690400.0,45.674884,9.685073
1,0,0,1067692800.0,45.675827,9.652802
4,0,0,1067692800.0,45.675619,9.649954
7,1,0,1067712300.0,45.686580,9.663025
1,2,0,1067679600.0,45.676189,9.652006
2,0,0,1067584800.0,45.695477,9.673276
1,1,0,1067583000.0,45.683371,9.680368
1,1,0,1067602200.0,45.695551,9.664626
3,0,0,1067607600.0,45.699175,9.684410
1,1,0,1067619600.0,45.712899,9.685411
4,0,0,1067637300.0,45.693512,9.675621
2,0,0,1067619600.0,45.677143,9.667937
2,0,0,1067622360.0,45.694483,9.677955
1,1,0,1067628600.0,45.672644,9.635283
1,0,0,1067628600.0,45.692537,9.630651
2,2,0,1067638800.0,45.675595,9.649617
5,0,0,1067620500.0,45.682582,9.676176
1,0,0,1067499600.0,45.679044,9.666966
2,0,0,1067494500.0,45.692409,9.657374
3,1,0,1067516100.0,45.690374,9.653587
1,2,0,1067508000.0,45.689993,9.665620
3,0,0,1067511600.0,45.691188,9.668736
2,0,0,1067513400.0,45.704740,9.671211
2,1,0,1067451300.0,45.690925,9.627949
3,1,0,1067451300.0,45.686084,9.684943
0,2,0,1067458500.0,45.687984,9.667424
3,0,0,1067407800.0,45.704083,9.694265
2,0,0,1067415900.0,45.674715,9.669253
1,1,0,1067427900.0,45.697076,9.683936
0,2,0,1067423400.0,45.689091,9.650887
1,1,0,1067430300.0,45.688164,9.664374
1,2,0,1067436000.0,45.706375,9.625994
3,1,0,1067443200.0,45.705587,9.686661
2,0,0,1067430600.0,45.693522,9.692590
1,1,0,1067435700.0,45.695426,9.669378
1,1,0,1067439000.0,45.693689,9.631823
1,0,0,1067423400.0,45.678030,9.674863
2,0,0,1067343300.0,45.676799,9.671235
3,0,0,1067346900.0,45.715092,9.689143
1,3,0,1067347500.0,45.711994,9.670299
0,1,0,1067354100.0,45.702662,9.664755
2,0,0,1067334600.0,45.687682,9.666477
1,1,0,1067369400.0,45.691005,9.692657
0,3,0,1067378400.0,45.682257,9.678409
0,1,0,1067371200.0,45.683028,9.666247
1,1,0,1067362200.0,45.692396,9.672826
3,0,0,1067337000.0,45.694711,9.669617
3,0,0,1067242800.0,45.706386,9.625994
1,0,0,1067266800.0,45.701413,9.696176
2,0,0,1067259600.0,45.698356,9.677348
2,0,0,1067269500.0,45.695373,9.647230
1,1,0,1067243400.0,45.703143,9.682783
2,1,0,1067241300.0,45.690067,9.672755
1,0,0,1067245200.0,45.709137,9.694499
3,0,0,1067239200.0,45.713597,9.675085
3,0,0,1067125800.0,45.686054,9.668762
1,4,0,1067201700.0,45.687984,9.667424
0,1,0,1067200200.0,45.703431,9.630954
2,1,0,1067174400.0,45.698133,9.666237
3,0,0,1067180400.0,45.697103,9.667425
1,1,0,1067195700.0,45.704745,9.692846
4,0,0,1067078400.0,45.690976,9.674875
2,1,0,1067058900.0,45.690679,9.675278
5,1,0,1067067300.0,45.714550,9.666227
1,2,0,1067075400.0,45.682317,9.679070
2,0,0,1067058900.0,45.702066,9.695868
1,0,0,1067080500.0,45.702066,9.695867
2,0,0,1067082300.0,45.702056,9.695870
0,1,0,1067094000.0,45.713671,9.682808
3,0,0,1067034000.0,45.690354,9.657297
0,1,0,1067103900.0,45.690299,9.673217
2,0,0,1067103000.0,45.691359,9.671539
2,1,0,1067079000.0,45.688003,9.711199
1,0,0,1067118300.0,45.702059,9.695866
0,1,0,1067101200.0,45.702180,9.686680
5,0,0,1067073600.0,45.686566,9.705259
1,0,0,1067103000.0,45.705332,9.660064
2,0,0,1066997700.0,45.688973,9.648502
1,0,0,1067018400.0,45.702043,9.695880
2,0,0,1066987200.0,45.695067,9.672809
2,2,0,1066982400.0,45.691811,9.643338
1,1,0,1066998600.0,45.693418,9.647293
1,1,0,1067010300.0,45.704562,9.695340
0,1,0,1067029500.0,45.702127,9.678195
2,1,0,1066906800.0,45.689994,9.665617
2,1,0,1066933800.0,45.669867,9.639312
1,0,0,1066935900.0,45.676121,9.661125
3,0,0,1066897500.0,45.699909,9.684234
2,1,0,1066905900.0,45.677179,9.684582
0,2,0,1066923000.0,45.672644,9.635283
1,0,0,1066933800.0,45.697408,9.665028
1,1,0,1066890000.0,45.683560,9.659937
2,0,0,1066922400.0,45.689660,9.666317
1,1,0,1066805400.0,45.694671,9.654591
2,0,0,1066808400.0,45.677896,9.669048
1,1,0,1066814100.0,45.679348,9.701682
1,1,0,1066827000.0,45.693761,9.630723
2,0,0,1066818000.0,45.693824,9.673493
1,1,0,1066831800.0,45.703143,9.682783
3,0,0,1066837800.0,45.687984,9.667424
1,1,0,1066841700.0,45.694603,9.671569
2,0,0,1066846200.0,45.681560,9.698442
4,0,0,1066846500.0,45.688887,9.670340
2,0,0,1066847400.0,45.702537,9.686851
1,1,0,1066802100.0,45.671640,9.685623
1,0,0,1066723200.0,45.692841,9.657689
1,1,0,1066751400.0,45.688888,9.709691
2,1,0,1066740300.0,45.701432,9.677895
3,2,0,1066756500.0,45.690690,9.689907
2,0,0,1066770000.0,45.694197,9.649909
2,0,0,1066735800.0,45.704814,9.694278
2,0,0,1066723200.0,45.681978,9.678579
1,1,0,1066627800.0,45.695850,9.656841
0,1,0,1066648800.0,45.668996,9.675338
2,0,0,1066644900.0,45.694767,9.679977
1,1,0,1066658400.0,45.701202,9.683930
0,1,0,1066657200.0,45.687344,9.643265
0,3,0,1066628400.0,45.693556,9.692455
2,1,0,1066633200.0,45.675962,9.669603
2,0,0,1066636200.0,45.675617,9.645925
1,2,0,1066636200.0,45.694084,9.690496
1,1,0,1066639800.0,45.708559,9.678458
1,1,0,1066645800.0,45.685555,9.673218
5,4,0,1066653600.0,45.678299,9.687929
0,1,0,1066542600.0,45.712705,9.684965
4,0,0,1066554900.0,45.706447,9.658616
1,1,0,1066568400.0,45.688751,9.661957
1,0,0,1066575600.0,45.689676,9.668947
2,0,0,1066462200.0,45.678218,9.675274
1,1,0,1066489200.0,45.698354,9.677343
6,0,0,1066493400.0,45.685217,9.657405
2,0,0,1066461300.0,45.677538,9.637590
1,0,0,1066457700.0,45.696340,9.668330
2,1,0,1066429500.0,45.677809,9.648532
3,0,0,1066486500.0,45.704134,9.694176
3,0,0,1066480500.0,45.705348,9.686020
1,0,0,1066456200.0,45.687199,9.693275
0,1,0,1066368000.0,45.690065,9.672752
0,0,0,1066415400.0,45.696477,9.666638
1,1,0,1066409100.0,45.701444,9.663157
1,1,0,1066397400.0,45.704745,9.692846
1,1,0,1066401000.0,45.687773,9.666734
2,1,0,1066404000.0,45.681207,9.639898
3,0,0,1066372200.0,45.713595,9.675082
2,0,0,1066405500.0,45.719640,9.660464
2,0,0,1066413600.0,45.692398,9.664880
2,0,0,1066382100.0,45.686054,9.668762
4,1,0,1066386600.0,45.696340,9.668330
2,0,0,1066384200.0,45.679010,9.661586
2,0,0,1066371000.0,45.679613,9.661668
2,0,0,1066321800.0,45.694214,9.656321
1,1,0,1066321800.0,45.687338,9.670937
3,0,0,1066321800.0,45.687512,9.712304
0,1,0,1066313100.0,45.719640,9.660464
2,0,0,1066311600.0,45.690880,9.673947
1,2,0,1066220700.0,45.692872,9.657485
2,0,0,1066210500.0,45.693610,9.692332
1,1,0,1066248600.0,45.693418,9.647293
0,1,0,1066252200.0,45.695918,9.633084
2,0,0,1066220400.0,45.691049,9.704581
2,0,0,1066216200.0,45.692002,9.663402
2,0,0,1066155000.0,45.705348,9.686020
2,0,0,1066163400.0,45.688350,9.663108
1,1,0,1066125600.0,45.705322,9.678592
1,1,0,1066141800.0,45.694193,9.669662
3,0,0,1066043700.0,45.693274,9.674995
3,1,0,1066052700.0,45.693296,9.635469
2,0,0,1066043400.0,45.703139,9.665421
1,1,0,1066045500.0,45.695594,9.684890
1,1,0,1066063500.0,45.673539,9.674206
3,1,0,1066066800.0,45.692735,9.688112
1,1,0,1066076400.0,45.692938,9.674169
2,0,0,1066041900.0,45.686404,9.673177
0,0,0,1065983700.0,45.691774,9.666120
5,3,0,1065977100.0,45.692396,9.672826
1,1,0,1065985200.0,45.679611,9.661667
1,0,0,1065934800.0,45.696573,9.694082
0,1,0,1065926400.0,45.693251,9.644535
3,0,0,1065949500.0,45.699295,9.678202
4,0,0,1065952800.0,45.692943,9.667319
1,0,0,1065965400.0,45.697058,9.670239
1,0,0,1065969600.0,45.686341,9.661473
2,0,0,1065903600.0,45.688850,9.670242
1,1,0,1065854400.0,45.679610,9.661667
3,0,0,1065872400.0,45.691554,9.694943
0,2,0,1065876000.0,45.693537,9.692388
2,0,0,1065886800.0,45.687512,9.712304
2,0,0,1065850800.0,45.690940,9.690108
1,0,0,1065861600.0,45.692833,9.678830
2,0,0,1065863700.0,45.695973,9.660110
1,1,0,1065780300.0,45.693531,9.649256
4,0,0,1065780600.0,45.686535,9.668420
2,1,0,1065796200.0,45.692409,9.657374
1,0,0,1065796800.0,45.693990,9.690452
4,0,0,1065774000.0,45.686961,9.662675
2,0,0,1065691800.0,45.685093,9.666895
2,0,0,1065688200.0,45.693562,9.692304
3,0,0,1065698100.0,45.703691,9.657732
2,1,0,1065712800.0,45.683696,9.702335
1,1,0,1065713400.0,45.719196,9.659900
4,0,0,1065718800.0,45.688566,9.648472
2,1,0,1065594000.0,45.676311,9.661109
2,0,0,1065624900.0,45.685784,9.689896
1,1,0,1065633000.0,45.704739,9.685052
2,0,0,1065621600.0,45.675597,9.661037
3,0,0,1065604200.0,45.691143,9.690291
2,1,0,1065625500.0,45.687848,9.675884
2,0,0,1065594000.0,45.695982,9.635087
3,2,0,1065525300.0,45.681978,9.678579
1,1,0,1065552600.0,45.689202,9.645886
4,1,0,1065513900.0,45.690012,9.672626
1,1,0,1065545400.0,45.691555,9.675449
3,0,0,1065553800.0,45.704562,9.695340
1,1,0,1065427200.0,45.700195,9.674931
2,0,0,1065459900.0,45.675759,9.668614
1,1,0,1065462300.0,45.690694,9.691608
2,0,0,1065443700.0,45.696517,9.682524
5,0,0,1065305700.0,45.694094,9.709213
2,0,0,1065350700.0,45.705885,9.664871
5,1,0,1065363900.0,45.702951,9.698685
3,1,0,1065363900.0,45.698349,9.655328
1,0,0,1065366000.0,45.675836,9.653084
3,0,0,1065346200.0,45.690653,9.643617
12,2,0,1065342600.0,45.682981,9.679572
1,1,0,1065310200.0,45.682754,9.662167
1,1,0,1065267900.0,45.693033,9.657389
4,1,0,1065297600.0,45.691085,9.690346
2,1,0,1065283200.0,45.685078,9.659232
2,1,0,1065271800.0,45.688350,9.663108
2,0,0,1065275100.0,45.676524,9.671374
2,0,0,1065252600.0,45.709125,9.679684
1,1,0,1065178500.0,45.702154,9.678593
2,0,0,1065178200.0,45.701824,9.683283
1,1,0,1065186300.0,45.691568,9.675390
2,0,0,1065195300.0,45.692396,9.672826
4,0,0,1065202500.0,45.692831,9.678831
1,1,0,1065204900.0,45.702537,9.686851
0,1,0,1065186600.0,45.688688,9.696164
3,0,0,1065174300.0,45.686550,9.662952
0,1,0,1065118500.0,45.687682,9.666477
1,1,0,1065089700.0,45.711656,9.682173
1,1,0,1065071400.0,45.689053,9.680820
2,0,0,1065090600.0,45.689299,9.697330
1,0,0,1065096000.0,45.669434,9.663605
2,0,0,1065022800.0,45.695175,9.686430
2,1,0,1065012300.0,45.707075,9.690041
2,0,0,1065017100.0,45.708703,9.673974
1,1,0,1065021600.0,45.691215,9.662712
2,0,0,1065024900.0,45.704562,9.695340
3,0,0,1065018600.0,45.695551,9.664634
3,1,0,1064992800.0,45.687339,9.670939
3,0,0,1065026400.0,45.695476,9.673273
1,1,0,1065015300.0,45.687755,9.672004
2,0,0,1064912400.0,45.672910,9.663626
2,0,0,1064914200.0,45.675055,9.638632
2,0,0,1064914200.0,45.700768,9.688704
2,1,0,1064919300.0,45.701443,9.677893
1,1,0,1064928600.0,45.696822,9.683636
5,0,0,1064910300.0,45.690285,9.632732
1,1,0,1064901000.0,45.693718,9.676098
2,0,0,1064929200.0,45.696477,9.666638
1,1,0,1064924100.0,45.690877,9.628548
1,1,0,1064919600.0,45.695731,9.659989
2,0,0,1064861100.0,45.695448,9.670903
1,1,0,1064817600.0,45.703143,9.682783
1,1,0,1064833800.0,45.688867,9.670295
1,0,0,1064829600.0,45.681748,9.678758
1,1,0,1064831100.0,45.704644,9.680978
3,0,0,1064855700.0,45.690552,9.630627
1,1,0,1064783100.0,45.687773,9.666734
3,0,0,1064755800.0,45.696368,9.675018
2,0,0,1064759100.0,45.687512,9.712304
5,0,0,1064702400.0,45.693520,9.648956
2,4,0,1064763000.0,45.680499,9.652436
2,0,0,1064781240.0,45.695476,9.673273
2,0,0,1064776200.0,45.688165,9.664373
2,1,0,1064642400.0,45.687748,9.672181
1,1,0,1064646000.0,45.687512,9.712304
0,2,0,1064658600.0,45.686454,9.673317
3,1,0,1064670600.0,45.689038,9.645639
4,1,0,1064650800.0,45.692735,9.688112
1,1,0,1064640600.0,45.693522,9.692590
1,1,0,1064678700.0,45.700531,9.672334
3,1,0,1064669700.0,45.690270,9.630755
3,0,0,1064666400.0,45.706060,9.656757
1,1,0,1064559600.0,45.692396,9.672826
2,1,0,1064588400.0,45.676688,9.667413
3,1,0,1064591400.0,45.693942,9.671075
1,1,0,1064595000.0,45.693323,9.645140
3,0,0,1064566800.0,45.703951,9.664012
1,1,0,1064469900.0,45.691852,9.672147
3,0,0,1064482200.0,45.687507,9.703765
4,0,0,1064490900.0,45.690186,9.704247
2,0,0,1064506200.0,45.687538,9.712041
1,0,0,1064494800.0,45.696368,9.675018
1,0,0,1064521800.0,45.676599,9.685643
1,0,0,1064419200.0,45.673469,9.666206
1,0,0,1064389800.0,45.694572,9.669400
2,0,0,1064394600.0,45.686284,9.668601
1,1,0,1064400600.0,45.688751,9.661957
2,0,0,1064391600.0,45.704562,9.695340
2,0,0,1064406000.0,45.693689,9.649214
0,2,0,1064430000.0,45.682713,9.698708
1,0,0,1064403000.0,45.693033,9.657389
4,0,0,1064424300.0,45.675610,9.646487
1,0,0,1064268300.0,45.693225,9.664059
1,1,0,1064332800.0,45.688550,9.692119
1,1,0,1064313600.0,45.694501,9.678083
1,0,0,1064327100.0,45.698310,9.681873
1,2,0,1064330100.0,45.706907,9.677193
1,2,0,1064232000.0,45.678782,9.638061
0,1,0,1064246400.0,45.683057,9.661099
2,0,0,1064224200.0,45.684198,9.662316
2,0,0,1064242500.0,45.690552,9.630627
2,0,0,1064228400.0,45.691713,9.698657
4,0,0,1064133000.0,45.720295,9.659670
2,1,0,1064175000.0,45.694014,9.649705
2,0,0,1064057400.0,45.698354,9.677343
2,1,0,1064062800.0,45.675819,9.668477
1,1,0,1064055900.0,45.713905,9.682086
1,1,0,1064061000.0,45.696340,9.668330
2,0,0,1064065800.0,45.684300,9.681783
2,1,0,1064073600.0,45.679010,9.661586
3,2,0,1064085600.0,45.690777,9.658474
1,2,0,1064032200.0,45.717970,9.662131
4,1,0,1064076300.0,45.691144,9.674250
1,1,0,1063953000.0,45.704785,9.671109
2,0,0,1063958400.0,45.693512,9.675621
4,0,0,1063962900.0,45.675796,9.668534
0,1,0,1063988400.0,45.688109,9.643944
1,1,0,1063973100.0,45.697304,9.669965
3,0,0,1063984500.0,45.686580,9.663025
2,0,0,1063987200.0,45.700766,9.688707
2,0,0,1063989600.0,45.688825,9.658140
2,0,0,1063989000.0,45.688982,9.649260
1,1,0,1063869300.0,45.678731,9.641336
4,0,0,1063874400.0,45.687512,9.712304
0,1,0,1063861200.0,45.695594,9.684890
3,0,0,1063896000.0,45.704862,9.694972
1,1,0,1063803000.0,45.704562,9.695340
3,0,0,1063815600.0,45.691253,9.675079
1,1,0,1063777800.0,45.678218,9.675274
2,1,0,1063734000.0,45.689518,9.669220
0,0,0,1063720200.0,45.687039,9.656746
1,1,0,1063692900.0,45.702781,9.677709
1,1,0,1063706400.0,45.689202,9.645886
2,1,0,1063712700.0,45.669882,9.639102
1,1,0,1063628400.0,45.675984,9.669367
2,0,0,1063637100.0,45.687451,9.667778
1,1,0,1063651200.0,45.691408,9.699902
3,0,0,1063617000.0,45.676301,9.666390
1,0,0,1063616400.0,45.718324,9.658790
2,0,0,1063628100.0,45.675616,9.672455
1,1,0,1063626900.0,45.709864,9.693861
1,0,0,1063627800.0,45.675823,9.652893
2,1,0,1063536300.0,45.702127,9.678195
5,1,0,1063530000.0,45.693466,9.671556
2,0,0,1063567200.0,45.690635,9.674791
3,0,0,1063531800.0,45.699482,9.664772
2,0,0,1063418400.0,45.707313,9.626070
1,1,0,1063443600.0,45.689549,9.706648
2,1,0,1063471500.0,45.688164,9.664374
3,1,0,1063350900.0,45.686054,9.668762
1,1,0,1063387800.0,45.687730,9.702355
2,0,0,1063368000.0,45.677195,9.684574
3,0,0,1063369800.0,45.692396,9.672826
1,0,0,1063373400.0,45.703433,9.677602
1,1,0,1063380600.0,45.703596,9.683415
3,2,0,1063376400.0,45.698196,9.659244
2,0,0,1063358100.0,45.699104,9.667857
0,0,0,1063287900.0,45.697303,9.669966
1,1,0,1063259700.0,45.679113,9.682419
1,1,0,1063261200.0,45.702960,9.682513
2,0,0,1063286400.0,45.689518,9.669220
2,0,0,1063176600.0,45.692396,9.672826
0,0,0,1063175400.0,45.701415,9.662905
1,1,0,1063185000.0,45.691598,9.675416
2,1,0,1063192500.0,45.697397,9.667966
2,4,0,1063203000.0,45.713551,9.683237
1,1,0,1063186200.0,45.693297,9.648557
3,0,0,1063198200.0,45.689474,9.671543
2,0,0,1063209000.0,45.692243,9.663756
2,1,0,1063081200.0,45.690015,9.689266
1,1,0,1063101600.0,45.694989,9.687083
4,0,0,1063114500.0,45.688667,9.668151
2,2,0,1063101000.0,45.681221,9.639857
3,0,0,1063116600.0,45.677083,9.686242
0,1,0,1063131300.0,45.693297,9.645505
1,1,0,1063128000.0,45.674686,9.660879
2,1,0,1063129500.0,45.677041,9.685343
3,0,0,1063139400.0,45.695968,9.655079
2,0,0,1063128600.0,45.675962,9.669603
1,0,0,1063014900.0,45.688876,9.670395
1,1,0,1063024200.0,45.717444,9.662673
1,1,0,1063031100.0,45.704562,9.695340
1,1,0,1063002300.0,45.685836,9.672365
1,1,0,1063014300.0,45.709173,9.677272
2,0,0,1062939600.0,45.683609,9.662306
2,0,0,1062921600.0,45.676903,9.661281
2,2,0,1062930000.0,45.693568,9.649968
1,1,0,1062832800.0,45.688534,9.706793
2,0,0,1062885300.0,45.692243,9.663756
0,2,0,1062790500.0,45.693574,9.692304
2,0,0,1062774000.0,45.702783,9.677709
1,1,0,1062783000.0,45.692872,9.657485
2,0,0,1062766800.0,45.701442,9.654321
2,1,0,1062766200.0,45.678841,9.650206
2,0,0,1062756900.0,45.686580,9.663025
2,0,0,1062771600.0,45.693610,9.650859
